report_month,payer,specialty,state,total_claims,approved_claims,denied_claims,billed_amount,allowed_amount,paid_amount,approval_rate,denial_rate,paid_to_allowed_ratio
2024-09-01,Medicare Advantage,Orthopedics,FL,2,1,1,4714.55,1510.97,572.07,0.5,0.5,0.3786110908886345
2024-09-01,Medicare Advantage,Orthopedics,GA,3,2,1,3271.77,1548.72,875.61,0.6666666666666666,0.3333333333333333,0.5653765690376569
2024-09-01,Medicare Advantage,Orthopedics,NC,5,5,0,5872.1900000000005,3968.92,3329.12,1.0,0.0,0.8387974562349455
2024-09-01,Medicare Advantage,Orthopedics,TX,6,5,1,7340.42,3957.79,2228.77,0.8333333333333334,0.16666666666666666,0.5631349818964624
2024-09-01,Medicare Advantage,Primary Care,AZ,7,6,0,9693.24,3889.58,3293.94,0.8571428571428571,0.0,0.8468626432673965
2024-09-01,Medicare Advantage,Primary Care,FL,2,2,0,6397.1900000000005,1469.97,1208.29,1.0,0.0,0.8219827615529568
2024-09-01,Medicare Advantage,Primary Care,NC,3,2,1,3594.84,1322.56,721.06,0.6666666666666666,0.3333333333333333,0.5452002177594967
2024-09-01,Medicare Advantage,Primary Care,TX,6,3,1,7545.68,4710.11,3562.09,0.5,0.16666666666666666,0.7562647156860456
2024-09-01,Medicare Advantage,Radiology,FL,4,3,1,4391.43,1978.23,1003.94,0.75,0.25,0.5074940729844356
2024-09-01,Medicare Advantage,Radiology,GA,8,7,1,14818.44,5107.12,3582.79,0.875,0.125,0.7015284543930826
2024-09-01,Medicare Advantage,Radiology,NC,2,1,0,2852.67,801.63,643.2,0.5,0.0,0.802365180943827
2024-09-01,Medicare Advantage,Radiology,TX,3,2,1,3056.24,1541.76,778.76,0.6666666666666666,0.3333333333333333,0.5051110419261104
2024-10-01,Commercial,Cardiology,AZ,1,0,0,488.17,836.86,671.43,0.0,0.0,0.8023205793083669
2024-10-01,Commercial,Cardiology,FL,4,2,0,5655.51,2210.08,1782.33,0.5,0.0,0.8064549699558387
2024-10-01,Commercial,Cardiology,GA,3,1,1,3675.4300000000003,2585.5299999999997,1975.8,0.3333333333333333,0.3333333333333333,0.7641760103344383
2024-10-01,Commercial,Cardiology,NC,14,7,2,15153.44,10202.42,7117.35,0.5,0.14285714285714285,0.697613899447386
2024-10-01,Commercial,Cardiology,TX,4,3,0,4933.86,2745.59,2142.21,0.75,0.0,0.7802366704424185
2024-10-01,Commercial,Orthopedics,AZ,4,3,1,4455.639999999999,2331.84,1358.76,0.75,0.25,0.5826986414162206
2024-10-01,Commercial,Orthopedics,FL,1,1,0,1292.43,789.37,625.76,1.0,0.0,0.7927334456591966
2024-10-01,Commercial,Orthopedics,GA,3,2,1,2592.85,1384.2,828.5799999999999,0.6666666666666666,0.3333333333333333,0.5985984684294177
2024-10-01,Commercial,Orthopedics,NC,4,3,1,4727.45,2583.8900000000003,1459.21,0.75,0.25,0.5647337928472187
2024-10-01,Commercial,Orthopedics,TX,8,6,2,10157.81,5449.93,3141.48,0.75,0.25,0.5764257522573684
2024-10-01,Commercial,Primary Care,AZ,17,16,0,20341.92,10526.529999999999,8803.52,0.9411764705882353,0.0,0.8363173809412979
2024-10-01,Commercial,Primary Care,FL,3,2,1,3057.5299999999997,2835.6,1717.84,0.6666666666666666,0.3333333333333333,0.6058118211313303
2024-10-01,Commercial,Primary Care,NC,4,3,1,4437.01,2849.1800000000003,2009.3,0.75,0.25,0.7052204493924566
2024-10-01,Commercial,Primary Care,TX,7,7,0,9068.35,3887.3,3355.28,1.0,0.0,0.8631389396239035
2024-10-01,Commercial,Radiology,AZ,1,1,0,406.79,558.64,439.52,1.0,0.0,0.7867678648145496
2024-10-01,Commercial,Radiology,FL,3,2,1,5762.650000000001,2116.91,940.73,0.6666666666666666,0.3333333333333333,0.4443882829218059
2024-10-01,Commercial,Radiology,GA,10,7,2,12275.11,5182.78,3871.46,0.7,0.2,0.7469852087103833
2024-10-01,Commercial,Radiology,NC,4,3,0,4665.82,3166.04,2800.69,0.75,0.0,0.8846034794254021
2024-10-01,Commercial,Radiology,TX,7,6,1,8220.43,4021.79,2716.05,0.8571428571428571,0.14285714285714285,0.675333620104481
2024-10-01,Medicaid,Cardiology,AZ,1,1,0,1294.36,862.51,629.81,1.0,0.0,0.730206026596793
2024-10-01,Medicaid,Cardiology,FL,7,6,1,5769.03,5116.4,3201.61,0.8571428571428571,0.14285714285714285,0.6257544367133141
2024-10-01,Medicaid,Cardiology,GA,2,1,1,8928.369999999999,1359.96,711.6,0.5,0.5,0.5232506838436425
2024-10-01,Medicaid,Cardiology,NC,8,6,2,7599.74,5282.37,3535.34,0.75,0.25,0.6692715580317169
2024-10-01,Medicaid,Cardiology,TX,3,3,0,2850.35,1754.42,1534.94,1.0,0.0,0.8748988269627569
2024-10-01,Medicaid,Orthopedics,AZ,5,5,0,5371.969999999999,4551.4,3742.34,1.0,0.0,0.8222393109812366
2024-10-01,Medicaid,Orthopedics,FL,1,1,0,1159.34,991.89,837.6,1.0,0.0,0.844448477149684
2024-10-01,Medicaid,Orthopedics,GA,2,2,0,1102.8600000000001,758.03,672.55,1.0,0.0,0.8872340144849148
2024-10-01,Medicaid,Orthopedics,NC,5,4,1,6052.38,2761.1,2008.95,0.8,0.2,0.7275904530802941
2024-10-01,Medicaid,Orthopedics,TX,4,2,2,6382.950000000001,2500.76,1131.27,0.5,0.5,0.45237047937427016
2024-10-01,Medicaid,Primary Care,AZ,6,5,0,7773.25,3276.1,2619.56,0.8333333333333334,0.0,0.799597081896157
2024-10-01,Medicaid,Primary Care,FL,1,1,0,833.66,519.76,436.34,1.0,0.0,0.8395028474680621
2024-10-01,Medicaid,Primary Care,GA,1,1,0,1599.2,411.66,343.57,1.0,0.0,0.8345965116843996
2024-10-01,Medicaid,Primary Care,NC,3,3,0,2546.75,1774.13,1453.29,1.0,0.0,0.8191564316030955
2024-10-01,Medicaid,Primary Care,TX,6,6,0,7693.86,3399.56,2758.44,1.0,0.0,0.8114108884679194
2024-10-01,Medicaid,Radiology,AZ,2,2,0,1981.1100000000001,2368.1400000000003,2236.9,1.0,0.0,0.9445809791650831
2024-10-01,Medicaid,Radiology,FL,3,2,1,4343.639999999999,1605.52,1068.24,0.6666666666666666,0.3333333333333333,0.6653545268822563
2024-10-01,Medicaid,Radiology,GA,8,6,0,12857.51,3715.84,3154.0,0.75,0.0,0.848798656562177
2024-10-01,Medicaid,Radiology,TX,5,4,1,4749.71,4048.06,2520.22,0.8,0.2,0.6225747642080404
2024-10-01,Medicare,Cardiology,FL,4,4,0,5211.27,2527.57,2224.33,1.0,0.0,0.8800270615650604
2024-10-01,Medicare,Cardiology,GA,5,2,2,4496.73,4954.38,3239.71,0.4,0.4,0.6539082589547027
2024-10-01,Medicare,Cardiology,NC,11,10,1,14659.81,6398.56,5102.7,0.9090909090909091,0.09090909090909091,0.797476307169113
2024-10-01,Medicare,Cardiology,TX,5,3,1,9683.5,3361.1,2596.06,0.6,0.2,0.7723840409389783
2024-10-01,Medicare,Orthopedics,AZ,6,3,1,7471.21,3691.0099999999998,2367.54,0.5,0.16666666666666666,0.6414341873904433
2024-10-01,Medicare,Orthopedics,GA,4,3,1,6056.01,1938.38,1287.64,0.75,0.25,0.6642866723759016
2024-10-01,Medicare,Orthopedics,NC,5,4,1,4143.66,2499.11,1810.06,0.8,0.2,0.7242818443365837
2024-10-01,Medicare,Orthopedics,TX,4,3,0,6034.91,2670.21,2224.2,0.75,0.0,0.8329681935128697
2024-10-01,Medicare,Primary Care,AZ,13,11,2,16304.72,8281.15,5574.51,0.8461538461538461,0.15384615384615385,0.6731565060408278
2024-10-01,Medicare,Primary Care,FL,1,1,0,1478.57,568.0,413.25,1.0,0.0,0.7275528169014085
2024-10-01,Medicare,Primary Care,GA,2,2,0,2570.46,1380.67,1255.8,1.0,0.0,0.9095584028044355
2024-10-01,Medicare,Primary Care,NC,6,5,1,8813.46,4281.25,3152.4,0.8333333333333334,0.16666666666666666,0.7363270072992701
2024-10-01,Medicare,Primary Care,TX,7,5,1,9420.54,3555.5,2605.13,0.7142857142857143,0.14285714285714285,0.7327042610040783
2024-10-01,Medicare,Radiology,AZ,3,2,1,3802.98,1326.37,602.45,0.6666666666666666,0.3333333333333333,0.4542096096865883
2024-10-01,Medicare,Radiology,FL,5,4,1,4792.64,2863.2999999999997,2117.25,0.8,0.2,0.7394439981839137
2024-10-01,Medicare,Radiology,GA,7,4,1,7319.8,5398.6900000000005,4287.13,0.5714285714285714,0.14285714285714285,0.7941056071009819
2024-10-01,Medicare,Radiology,NC,2,1,1,1820.6399999999999,1800.76,649.96,0.5,0.5,0.3609364934805305
2024-10-01,Medicare,Radiology,TX,7,3,2,9503.92,4239.070000000001,2657.14,0.42857142857142855,0.2857142857142857,0.6268214490442477
2024-10-01,Medicare Advantage,Cardiology,AZ,5,5,0,6099.09,2274.68,1917.28,1.0,0.0,0.8428789983646052
2024-10-01,Medicare Advantage,Cardiology,FL,3,2,1,2904.62,2014.65,1459.5600000000002,0.6666666666666666,0.3333333333333333,0.7244732335641427
2024-10-01,Medicare Advantage,Cardiology,GA,3,3,0,4117.530000000001,1142.32,1002.95,1.0,0.0,0.8779939071363542
2024-10-01,Medicare Advantage,Cardiology,NC,9,9,0,11478.49,6527.53,5681.43,1.0,0.0,0.870379760797729
2024-10-01,Medicare Advantage,Cardiology,TX,3,2,1,3861.68,1491.6,776.38,0.6666666666666666,0.3333333333333333,0.5205014749262538
2024-10-01,Medicare Advantage,Orthopedics,AZ,4,4,0,7610.21,2726.24,2324.94,1.0,0.0,0.8528009272844651
2024-10-01,Medicare Advantage,Orthopedics,GA,3,2,0,3790.6800000000003,2308.55,2108.79,0.6666666666666666,0.0,0.9134694938381234
2024-10-01,Medicare Advantage,Orthopedics,NC,7,6,1,7404.360000000001,3926.64,2884.69,0.8571428571428571,0.14285714285714285,0.7346459059144714
2024-10-01,Medicare Advantage,Orthopedics,TX,6,3,3,7851.23,3969.35,1619.74,0.5,0.5,0.408061773338204
2024-10-01,Medicare Advantage,Primary Care,AZ,3,2,1,5185.51,2509.9700000000003,1392.0700000000002,0.6666666666666666,0.3333333333333333,0.5546161906317606
2024-10-01,Medicare Advantage,Primary Care,FL,2,2,0,1536.56,1149.33,1014.6099999999999,1.0,0.0,0.8827838827838828
2024-10-01,Medicare Advantage,Primary Care,GA,1,1,0,1984.22,459.49,420.76,1.0,0.0,0.9157108968639143
2024-10-01,Medicare Advantage,Primary Care,NC,4,3,1,4235.07,1867.44,1119.49,0.75,0.25,0.5994784303645633
2024-10-01,Medicare Advantage,Primary Care,TX,8,5,0,7462.74,4143.2,3635.56,0.625,0.0,0.8774763467850937
2024-10-01,Medicare Advantage,Radiology,AZ,5,4,1,6936.719999999999,3501.88,2389.9300000000003,0.8,0.2,0.6824705586713423
2024-10-01,Medicare Advantage,Radiology,FL,6,3,3,5197.74,3702.62,1425.78,0.5,0.5,0.3850732724395158
2024-10-01,Medicare Advantage,Radiology,GA,6,5,1,6825.82,3493.93,2605.73,0.8333333333333334,0.16666666666666666,0.745787694659023
2024-10-01,Medicare Advantage,Radiology,NC,4,4,0,2346.12,2318.95,1859.26,1.0,0.0,0.8017680415705385
2024-10-01,Medicare Advantage,Radiology,TX,6,5,1,9774.54,3605.8599999999997,2691.4700000000003,0.8333333333333334,0.16666666666666666,0.7464155568990478
2024-11-01,Commercial,Cardiology,AZ,1,0,0,992.91,724.38,650.48,0.0,0.0,0.89798172230045
2024-11-01,Commercial,Cardiology,FL,3,3,0,2924.9,2237.41,1945.96,1.0,0.0,0.8697377771619865
2024-11-01,Commercial,Cardiology,GA,1,1,0,403.88,312.26,265.33,1.0,0.0,0.8497085761865112
2024-11-01,Commercial,Cardiology,NC,14,11,0,13750.21,8625.1,7415.87,0.7857142857142857,0.0,0.8598010457849764
2024-11-01,Commercial,Cardiology,TX,4,2,0,5453.02,2714.3999999999996,2239.9300000000003,0.5,0.0,0.8252026230474508
2024-11-01,Commercial,Orthopedics,AZ,3,1,1,2488.33,1619.24,916.1,0.3333333333333333,0.3333333333333333,0.5657592450779378
2024-11-01,Commercial,Orthopedics,GA,1,1,0,1618.67,559.63,468.2,1.0,0.0,0.8366241981309079
2024-11-01,Commercial,Orthopedics,NC,4,2,1,3219.02,2801.95,1368.9699999999998,0.5,0.25,0.48857759774442794
2024-11-01,Commercial,Orthopedics,TX,3,3,0,2616.76,1975.65,1745.88,1.0,0.0,0.8836990357603827
2024-11-01,Commercial,Primary Care,AZ,6,3,3,8052.04,3972.13,1846.8500000000001,0.5,0.5,0.4649520534322895
2024-11-01,Commercial,Primary Care,FL,1,1,0,1231.56,778.14,695.82,1.0,0.0,0.8942092682550699
2024-11-01,Commercial,Primary Care,GA,3,3,0,3616.74,1721.78,1464.88,1.0,0.0,0.8507939458002766
2024-11-01,Commercial,Primary Care,NC,3,2,1,3517.29,1287.12,852.28,0.6666666666666666,0.3333333333333333,0.6621604823171111
2024-11-01,Commercial,Primary Care,TX,4,3,0,5811.860000000001,1706.35,1557.67,0.75,0.0,0.9128666451783046
2024-11-01,Commercial,Radiology,AZ,4,2,1,6014.5,2388.94,1445.19,0.5,0.25,0.6049503126909843
2024-11-01,Commercial,Radiology,FL,2,2,0,1999.6599999999999,1404.67,1271.28,1.0,0.0,0.9050381940242191
2024-11-01,Commercial,Radiology,GA,8,4,3,7907.52,5107.09,2586.43,0.5,0.375,0.5064390876213264
2024-11-01,Commercial,Radiology,NC,1,0,1,1623.61,424.22,0.0,0.0,1.0,0.0
2024-11-01,Commercial,Radiology,TX,6,6,0,6522.67,3529.27,2726.11,1.0,0.0,0.7724288592258456
2024-11-01,Medicaid,Cardiology,AZ,1,1,0,745.6,573.47,547.41,1.0,0.0,0.9545573438889566
2024-11-01,Medicaid,Cardiology,FL,2,2,0,3701.75,828.84,713.46,1.0,0.0,0.8607933980020269
2024-11-01,Medicaid,Cardiology,GA,3,2,1,3182.04,1807.44,810.54,0.6666666666666666,0.3333333333333333,0.4484464214579737
2024-11-01,Medicaid,Cardiology,NC,9,8,1,10507.02,5645.02,3979.55,0.8888888888888888,0.1111111111111111,0.7049665014472933
2024-11-01,Medicaid,Cardiology,TX,4,2,1,5334.64,3525.7599999999998,2495.92,0.5,0.25,0.7079097839898348
2024-11-01,Medicaid,Orthopedics,AZ,9,7,1,13074.8,5711.889999999999,4146.64,0.7777777777777778,0.1111111111111111,0.7259663613970159
2024-11-01,Medicaid,Orthopedics,GA,3,3,0,2316.22,1188.79,1064.0,1.0,0.0,0.8950277172587253
2024-11-01,Medicaid,Orthopedics,NC,7,5,2,5701.9800000000005,4664.76,2599.01,0.7142857142857143,0.2857142857142857,0.5571583532700504
2024-11-01,Medicaid,Orthopedics,TX,5,4,1,7289.14,2821.1099999999997,1736.47,0.8,0.2,0.6155272215546364
2024-11-01,Medicaid,Primary Care,AZ,11,10,1,10447.34,8218.32,6282.74,0.9090909090909091,0.09090909090909091,0.7644798450291543
2024-11-01,Medicaid,Primary Care,FL,2,1,1,1601.7800000000002,990.06,389.63,0.5,0.5,0.3935418055471386
2024-11-01,Medicaid,Primary Care,GA,3,0,3,4331.22,1813.8200000000002,0.0,0.0,1.0,0.0
2024-11-01,Medicaid,Primary Care,NC,4,3,1,4094.0699999999997,2091.26,1469.06,0.75,0.25,0.702476019241988
2024-11-01,Medicaid,Primary Care,TX,4,4,0,4825.7,2471.56,2168.81,1.0,0.0,0.8775065141044522
2024-11-01,Medicaid,Radiology,AZ,3,3,0,4008.1299999999997,1679.77,1443.9,1.0,0.0,0.8595819665787579
2024-11-01,Medicaid,Radiology,FL,6,3,3,6809.62,4098.92,1833.49,0.5,0.5,0.4473105110614503
2024-11-01,Medicaid,Radiology,GA,10,6,1,11370.52,7693.8099999999995,5824.4,0.6,0.1,0.7570241531828834
2024-11-01,Medicaid,Radiology,NC,3,3,0,3370.83,3126.49,2490.54,1.0,0.0,0.7965929844650071
2024-11-01,Medicaid,Radiology,TX,4,4,0,3791.08,2568.48,1986.6100000000001,1.0,0.0,0.773457453435495
2024-11-01,Medicare,Cardiology,AZ,2,1,0,1167.67,1133.6399999999999,966.23,0.5,0.0,0.8523252531667903
2024-11-01,Medicare,Cardiology,FL,4,1,2,3870.32,3015.0699999999997,1137.05,0.25,0.5,0.377122255868023
2024-11-01,Medicare,Cardiology,GA,5,4,0,6066.57,2969.96,2474.88,0.8,0.0,0.8333041522444747
2024-11-01,Medicare,Cardiology,NC,5,5,0,8442.47,3269.55,2810.96,1.0,0.0,0.8597391078282943
2024-11-01,Medicare,Cardiology,TX,7,6,1,11547.96,3582.91,2689.84,0.8571428571428571,0.14285714285714285,0.7507417155329049
2024-11-01,Medicare,Orthopedics,AZ,2,1,1,2102.95,1899.12,899.54,0.5,0.5,0.4736614853195164
2024-11-01,Medicare,Orthopedics,FL,1,1,0,2221.16,728.53,700.87,1.0,0.0,0.9620331352174928
2024-11-01,Medicare,Orthopedics,GA,4,3,0,5380.44,1804.4099999999999,1520.32,0.75,0.0,0.8425579552319041
2024-11-01,Medicare,Orthopedics,NC,4,4,0,5149.58,2888.3900000000003,2473.9900000000002,1.0,0.0,0.856529069827828
2024-11-01,Medicare,Orthopedics,TX,5,3,1,5836.59,3449.88,1779.2800000000002,0.6,0.2,0.5157512725080293
2024-11-01,Medicare,Primary Care,AZ,5,5,0,9620.7,3662.9800000000005,3224.77,1.0,0.0,0.8803678971766157
2024-11-01,Medicare,Primary Care,GA,3,3,0,5141.92,2161.46,1771.94,1.0,0.0,0.8197884763076809
2024-11-01,Medicare,Primary Care,NC,2,1,1,2110.12,747.81,262.86,0.5,0.5,0.3515063986841578
2024-11-01,Medicare,Primary Care,TX,5,3,0,3411.43,3749.26,3234.63,0.6,0.0,0.8627382470140774
2024-11-01,Medicare,Radiology,AZ,2,2,0,1791.4,2027.01,1852.24,1.0,0.0,0.9137794090803696
2024-11-01,Medicare,Radiology,FL,5,5,0,5830.23,2580.2200000000003,2106.19,1.0,0.0,0.816283107641984
2024-11-01,Medicare,Radiology,GA,10,7,3,16599.55,7815.85,4810.02,0.7,0.3,0.615418668474958
2024-11-01,Medicare,Radiology,NC,3,1,1,2291.49,1768.17,1080.19,0.3333333333333333,0.3333333333333333,0.6109084533726961
2024-11-01,Medicare,Radiology,TX,8,5,0,11930.2,6760.650000000001,5819.96,0.625,0.0,0.8608580535895216
2024-11-01,Medicare Advantage,Cardiology,AZ,3,3,0,3066.1400000000003,2608.0,2374.57,1.0,0.0,0.9104946319018405
2024-11-01,Medicare Advantage,Cardiology,FL,2,2,0,2974.2,1139.42,1007.14,1.0,0.0,0.8839058468343542
2024-11-01,Medicare Advantage,Cardiology,GA,4,4,0,3224.6,3142.98,2811.37,1.0,0.0,0.8944918516821615
2024-11-01,Medicare Advantage,Cardiology,NC,14,9,3,19513.95,7235.34,3907.23,0.6428571428571429,0.21428571428571427,0.5400202340180281
2024-11-01,Medicare Advantage,Cardiology,TX,8,4,2,11349.52,6858.61,4694.820000000001,0.5,0.25,0.6845147923558856
2024-11-01,Medicare Advantage,Orthopedics,AZ,3,2,1,4975.81,1973.23,812.24,0.6666666666666666,0.3333333333333333,0.41162966303978754
2024-11-01,Medicare Advantage,Orthopedics,FL,1,1,0,1130.37,569.82,456.5,1.0,0.0,0.8011301814608122
2024-11-01,Medicare Advantage,Orthopedics,GA,3,3,0,2687.68,1119.77,844.86,1.0,0.0,0.7544942264929405
2024-11-01,Medicare Advantage,Orthopedics,NC,2,1,1,1794.98,1258.51,377.23,0.5,0.5,0.29974334729163854
2024-11-01,Medicare Advantage,Orthopedics,TX,8,6,1,10039.73,4688.8099999999995,3328.16,0.75,0.125,0.7098090986838879
2024-11-01,Medicare Advantage,Primary Care,AZ,6,4,2,12292.310000000001,3723.06,1954.52,0.6666666666666666,0.3333333333333333,0.5249767664233185
2024-11-01,Medicare Advantage,Primary Care,FL,4,2,1,6953.23,3654.5899999999997,2280.8,0.5,0.25,0.624091895397295
2024-11-01,Medicare Advantage,Primary Care,GA,1,0,1,835.03,497.07,0.0,0.0,1.0,0.0
2024-11-01,Medicare Advantage,Primary Care,NC,2,0,2,3276.73,1508.2199999999998,0.0,0.0,1.0,0.0
2024-11-01,Medicare Advantage,Primary Care,TX,3,3,0,4511.15,1637.85,1496.38,1.0,0.0,0.9136245687944563
2024-11-01,Medicare Advantage,Radiology,AZ,1,1,0,1543.34,629.83,456.04,1.0,0.0,0.7240683994093644
2024-11-01,Medicare Advantage,Radiology,FL,3,3,0,2983.52,1717.8400000000001,1390.1100000000001,1.0,0.0,0.8092197177851255
2024-11-01,Medicare Advantage,Radiology,GA,11,8,2,11400.039999999999,6787.34,4904.41,0.7272727272727273,0.18181818181818182,0.7225820424496194
2024-11-01,Medicare Advantage,Radiology,NC,2,2,0,2702.19,803.8599999999999,661.09,1.0,0.0,0.822394446794218
2024-11-01,Medicare Advantage,Radiology,TX,6,5,1,9045.91,4051.33,2860.78,0.8333333333333334,0.16666666666666666,0.7061335413308717
2024-12-01,Commercial,Cardiology,FL,4,3,1,5935.29,2181.5699999999997,1283.76,0.75,0.25,0.5884569369765812
2024-12-01,Commercial,Cardiology,NC,15,10,2,20087.579999999998,9690.38,6967.42,0.6666666666666666,0.13333333333333333,0.7190037955167909
2024-12-01,Commercial,Cardiology,TX,2,1,0,3453.12,1247.6399999999999,1120.54,0.5,0.0,0.8981276650315797
2024-12-01,Commercial,Orthopedics,AZ,4,3,1,2679.6099999999997,2183.44,1254.91,0.75,0.25,0.5747398600373722
2024-12-01,Commercial,Orthopedics,GA,4,4,0,4087.25,1896.65,1593.3899999999999,1.0,0.0,0.8401075580629003
2024-12-01,Commercial,Orthopedics,NC,4,4,0,4945.29,2534.8900000000003,2197.14,1.0,0.0,0.8667595043571908
2024-12-01,Commercial,Orthopedics,TX,9,4,5,9975.880000000001,5665.17,1828.27,0.4444444444444444,0.5555555555555556,0.3227211186954672
2024-12-01,Commercial,Primary Care,AZ,5,3,0,5462.17,3297.66,2788.86,0.6,0.0,0.8457087753134042
2024-12-01,Commercial,Primary Care,FL,2,2,0,2212.14,1313.6100000000001,1154.95,1.0,0.0,0.8792183372538271
2024-12-01,Commercial,Primary Care,GA,7,7,0,7993.01,4320.13,3651.08,1.0,0.0,0.8451319751951909
2024-12-01,Commercial,Primary Care,NC,4,4,0,4894.73,2564.86,2351.04,1.0,0.0,0.9166348260723781
2024-12-01,Commercial,Primary Care,TX,4,3,0,5403.12,2426.89,2244.63,0.75,0.0,0.9248997688399557
2024-12-01,Commercial,Radiology,AZ,3,3,0,5081.6,1716.56,1552.05,1.0,0.0,0.9041629771170248
2024-12-01,Commercial,Radiology,FL,5,4,0,7317.98,3660.73,3120.45,0.8,0.0,0.8524119506218705
2024-12-01,Commercial,Radiology,GA,8,5,0,9302.89,5286.97,4596.31,0.625,0.0,0.8693656290843338
2024-12-01,Commercial,Radiology,NC,1,1,0,498.16,343.9,250.36,1.0,0.0,0.7280023262576332
2024-12-01,Commercial,Radiology,TX,10,8,2,11800.95,5868.95,3708.1800000000003,0.8,0.2,0.6318302251680454
2024-12-01,Medicaid,Cardiology,FL,2,1,0,2407.66,1141.88,1030.8600000000001,0.5,0.0,0.9027743720881354
2024-12-01,Medicaid,Cardiology,GA,5,5,0,5188.74,5498.52,4804.46,1.0,0.0,0.8737733062715057
2024-12-01,Medicaid,Cardiology,NC,11,9,1,13740.49,6112.24,4993.39,0.8181818181818182,0.09090909090909091,0.8169492690077615
2024-12-01,Medicaid,Cardiology,TX,4,4,0,5506.27,2903.64,2567.62,1.0,0.0,0.8842762876940667
2024-12-01,Medicaid,Orthopedics,AZ,8,6,1,7489.77,4470.8,3600.57,0.75,0.125,0.8053525096179655
2024-12-01,Medicaid,Orthopedics,FL,1,1,0,620.24,1521.6,1250.46,1.0,0.0,0.8218059936908518
2024-12-01,Medicaid,Orthopedics,GA,3,3,0,2401.53,1791.88,1632.2199999999998,1.0,0.0,0.9108980512087861
2024-12-01,Medicaid,Orthopedics,NC,4,3,0,5180.02,2834.02,2419.46,0.75,0.0,0.8537201572324825
2024-12-01,Medicaid,Orthopedics,TX,4,3,0,5049.51,2983.07,2693.7799999999997,0.75,0.0,0.9030227249109138
2024-12-01,Medicaid,Primary Care,AZ,10,8,0,11395.32,4799.35,4030.1099999999997,0.8,0.0,0.839719962078198
2024-12-01,Medicaid,Primary Care,FL,1,1,0,1270.29,659.61,583.87,1.0,0.0,0.885174572853656
2024-12-01,Medicaid,Primary Care,NC,3,0,1,3607.35,2162.54,1134.62,0.0,0.3333333333333333,0.5246700639063323
2024-12-01,Medicaid,Primary Care,TX,5,4,1,5079.0,3473.35,2327.63,0.8,0.2,0.6701397785999108
2024-12-01,Medicaid,Radiology,AZ,1,1,0,1101.81,486.48,471.44,1.0,0.0,0.9690840322315408
2024-12-01,Medicaid,Radiology,FL,8,5,1,11479.83,4734.6,3192.26,0.625,0.125,0.674240696151734
2024-12-01,Medicaid,Radiology,GA,10,6,3,13973.43,6810.16,4114.389999999999,0.6,0.3,0.6041546747800345
2024-12-01,Medicaid,Radiology,NC,3,3,0,4330.84,1678.75,1413.06,1.0,0.0,0.8417334326135517
2024-12-01,Medicaid,Radiology,TX,12,10,0,13609.72,7905.47,6737.78,0.8333333333333334,0.0,0.8522934120298983
2024-12-01,Medicare,Cardiology,AZ,1,1,0,435.79,757.2,641.23,1.0,0.0,0.8468436344426835
2024-12-01,Medicare,Cardiology,FL,2,2,0,3435.35,2279.04,1826.19,1.0,0.0,0.8012979149115418
2024-12-01,Medicare,Cardiology,GA,2,1,1,1723.83,878.88,330.19,0.5,0.5,0.3756940651738576
2024-12-01,Medicare,Cardiology,NC,12,10,1,15299.41,9790.95,7962.139999999999,0.8333333333333334,0.08333333333333333,0.8132142437659265
2024-12-01,Medicare,Cardiology,TX,7,7,0,6990.55,5603.95,4838.36,1.0,0.0,0.863383863167944
2024-12-01,Medicare,Orthopedics,AZ,4,3,0,3389.61,2841.41,2357.46,0.75,0.0,0.829679630887482
2024-12-01,Medicare,Orthopedics,FL,4,3,0,3848.9300000000003,2607.74,2175.07,0.75,0.0,0.8340823855138934
2024-12-01,Medicare,Orthopedics,GA,3,2,1,4391.13,1765.71,1350.25,0.6666666666666666,0.3333333333333333,0.7647065486404903
2024-12-01,Medicare,Orthopedics,NC,3,3,0,6371.79,2183.6,1891.12,1.0,0.0,0.8660560542223851
2024-12-01,Medicare,Orthopedics,TX,4,2,1,4110.55,2166.66,1433.35,0.5,0.25,0.6615481893790442
2024-12-01,Medicare,Primary Care,AZ,11,10,1,14170.8,6256.61,4381.17,0.9090909090909091,0.09090909090909091,0.70024661917556
2024-12-01,Medicare,Primary Care,NC,2,1,1,3287.08,1624.99,639.73,0.5,0.5,0.3936824226610625
2024-12-01,Medicare,Primary Care,TX,5,3,1,7272.0599999999995,2726.2200000000003,1852.19,0.6,0.2,0.679398581185671
2024-12-01,Medicare,Radiology,FL,5,5,0,3916.61,3517.7200000000003,2822.56,1.0,0.0,0.8023833619503541
2024-12-01,Medicare,Radiology,GA,12,10,1,21428.260000000002,7932.79,6099.25,0.8333333333333334,0.08333333333333333,0.7688656828177728
2024-12-01,Medicare,Radiology,NC,3,3,0,4148.1900000000005,1638.0300000000002,1454.9,1.0,0.0,0.8882010707984591
2024-12-01,Medicare,Radiology,TX,6,5,1,7540.320000000001,4336.889999999999,3533.24,0.8333333333333334,0.16666666666666666,0.8146944008263987
2024-12-01,Medicare Advantage,Cardiology,AZ,1,0,1,1538.6,454.36,0.0,0.0,1.0,0.0
2024-12-01,Medicare Advantage,Cardiology,FL,5,3,1,7379.51,2169.19,1226.5,0.6,0.2,0.5654184280768397
